SEQ_AUTO_INFRACAO;QUANTIDADE;UNIDADE;TIPO;GRUPO;NOME_POPULAR;NOME_CIENTIFICO;CITES;DESCRICAO;CARACTERISTICA;SITUACAO;ULTIMA_ATUALIZACAO_RELATORIO
1892202;4;Unidade;Fauna;Ave;Bigodinho;Sporophila lineola;N;;Vivo;;08/11/2022 19:00
1892202;1;Unidade;Fauna;Ave;Xexéu;Cacicus cela;N;;Vivo;;08/11/2022 19:00
1809196;29.8;m³;Flora;Madeira Serrada;Angelim-pedra;Hymenolobium petraeum;N;;Morta;;08/11/2022 19:00
1818102;20814;m³;Flora;Madeira Serrada;Garapeira;Apuleia  spp.;N;;Morta;;08/11/2022 19:00
1818102;12677;m³;Flora;Madeira Serrada;Cupiúba;Goupia glabra;N;;Morta;;08/11/2022 19:00
1865302;1;Unidade;Fauna;Ave;Periquitão-maracanã;Aratinga leucophthalmus;S;;Vivo;;08/11/2022 19:00
1865302;1;Unidade;Fauna;Ave;Papagaio-verdadeiro;Amazona aestiva;S;;Vivo;;08/11/2022 19:00
1846742;5;kg (1.000 L);Fauna;Réptil;Langosta-del-caribe;Panulirus argus;N;;Morto;;08/11/2022 19:00
1858274;6;Unidade;Fauna;Ave;Trinca-ferro-verdadeiro;Saltator similis;N;;Vivo;;08/11/2022 19:00
1820874;15;Unidade;Fauna;Ave;Galo-da-campina;Paroaria dominicana;N;;Vivo;;08/11/2022 19:00
1820874;27;Unidade;Fauna;Ave;Periquito-da-caatinga;Aratinga cactorum;S;;Vivo;;08/11/2022 19:00
1837635;1;Unidade;Fauna;Ave;Galo-de-briga;Gallus domesticus;N;;Vivo;;08/11/2022 19:00
1861128;8;Unidade;Fauna;Ave;Galo-de-briga;Gallus domesticus;N;;Vivo;;08/11/2022 19:00
1855075;1;Unidade;Fauna;Ave;Tico-tico;Zonotrichia capensis;N;;Vivo;;08/11/2022 19:00
1855075;2;Unidade;Fauna;Ave;Trinca-ferro-verdadeiro;Saltator similis;N;;Vivo;;08/11/2022 19:00
1805992;6;Unidade;Fauna;Réptil;Jabuti-piranga;Geochelone carbonaria;S;;Vivo;;08/11/2022 19:00
1817682;19088;MDC (255 kg ou 7 sacos carvão);Flora;Carvão;;;N;;Morta;;08/11/2022 19:00
1855713;2;Unidade;Fauna;Ave;Tico-tico;Zonotrichia capensis;N;;Vivo;;08/11/2022 19:00
1855713;2;Unidade;Fauna;Ave;Tiziu;Volatinia jacarina;N;;Vivo;;08/11/2022 19:00
1855713;6;Unidade;Fauna;Ave;Baiano;Sporophila nigricollis;N;;Vivo;;08/11/2022 19:00
1855713;9;Unidade;Fauna;Ave;Papa-capim;Sporophila caerulescens;N;;Vivo;;08/11/2022 19:00
1855713;2;Unidade;Fauna;Ave;Canário-da-terra-verdadeiro;Sicalis flaveola;N;;Vivo;;08/11/2022 19:00
1855713;6;Unidade;Fauna;Ave;Trinca-ferro-verdadeiro;Saltator similis;N;;Vivo;;08/11/2022 19:00
1855713;1;Unidade;Fauna;Ave;Curió;Oryzoborus angolensis;N;;Vivo;;08/11/2022 19:00
1855713;1;Unidade;Fauna;Ave;Tico-tico-rei;Coryphospingus cucullatus;N;;Vivo;;08/11/2022 19:00
1808593;1;Unidade;Fauna;Ave;Marreca-toicinho;Anas bahamensis;N;;Vivo;;08/11/2022 19:00
1808593;1;Unidade;Fauna;Ave;Galo-da-campina;Paroaria dominicana;N;;Vivo;;08/11/2022 19:00
1808593;1;Unidade;Fauna;Ave;Bigodinho;Sporophila lineola;N;;Vivo;;08/11/2022 19:00
1808593;2;Unidade;Fauna;Ave;azulão;Cyanocompsa brissonii;N;;Vivo;;08/11/2022 19:00
1858279;2;Unidade;Fauna;Ave;Baiano;Sporophila nigricollis;N;;Vivo;;08/11/2022 19:00
1858279;2;Unidade;Fauna;Ave;Tico-tico;Zonotrichia capensis;N;;Vivo;;08/11/2022 19:00
1858279;3;Unidade;Fauna;Ave;Trinca-ferro-verdadeiro;Saltator similis;N;;Vivo;;08/11/2022 19:00
1858279;2;Unidade;Fauna;Ave;Coleirinho;Sporophila caerulescens;N;;Vivo;;08/11/2022 19:00
1854612;1;Unidade;Fauna;Ave;Chorão;Sporophila leucoptera;N;;Vivo;;08/11/2022 19:00
1854612;2;Unidade;Fauna;Ave;Baiano;Sporophila nigricollis;N;;Vivo;;08/11/2022 19:00
1960983;12.22;kg (1.000 L);Pesca;Caranguejo;;;N;;Morto;;08/11/2022 19:00
1842340;2;Unidade;Flora;Tora;Cumaru;Dipteryx odorata;N;;Morta;;08/11/2022 19:00
1842340;3;Unidade;Flora;Tora;Maçaranduba;Manilkara inundata;N;;Morta;;08/11/2022 19:00
1962965;17;Unidade;Flora;;Faveiro-do-grande;Dinizia excelsa;N;;Viva;;08/11/2022 19:00
1962965;8;Unidade;Flora;;Sucupira-amarela;Enterolobium schomburgkii;N;;Viva;;08/11/2022 19:00
1962965;15;Unidade;Flora;;Mirindiba;Buchenavia capitata;N;;Viva;;08/11/2022 19:00
1962965;19;Unidade;Flora;;Abiurana-abiu;Pouteria guianensis;N;;Viva;;08/11/2022 19:00
1962965;24;Unidade;Flora;;Cupiúba;Goupia glabra;N;;Viva;;08/11/2022 19:00
1962965;40;Unidade;Flora;;Cumari;Dipteryx odorata;N;;Viva;;08/11/2022 19:00
1962965;4;Unidade;Flora;;Oiticica;Clarisia racemosa;N;;Viva;;08/11/2022 19:00
1793923;1;Unidade;Fauna;Ave;Jacaré-do-papo-amarelo;Sporophila caerulescens;N;;Vivo;;08/11/2022 19:00
1793923;1;Unidade;Fauna;Ave;African-burrowing-python;Sporophila nigricollis;N;;Vivo;;08/11/2022 19:00
1860783;1;Unidade;Fauna;Ave;Baiano;Sporophila nigricollis;N;;Vivo;;08/11/2022 19:00
1792928;1;Unidade;Fauna;Ave;Papa-capim;Sporophila caerulescens;N;;Vivo;;08/11/2022 19:00
1792928;1;Unidade;Fauna;Ave;Melro;Gnorimopsar chopi;N;;Vivo;;08/11/2022 19:00
1995119;2;Unidade;Fauna;Ave;Canário-da-terra-verdadeiro;Sicalis flaveola;N;;Vivo;;08/11/2022 19:00
1995119;1;Unidade;Fauna;Ave;Caboclinho;Sporophila bouvreuil;N;;Vivo;;08/11/2022 19:00
1995119;2;Unidade;Fauna;Ave;Curió;Oryzoborus angolensis;N;;Vivo;;08/11/2022 19:00
1995119;1;Unidade;Fauna;Ave;Pintassilgo;Carduelis magellanicus;N;;Vivo;;08/11/2022 19:00
1995119;2;Unidade;Fauna;Ave;Encontro;Icterus cayanensis;N;;Vivo;;08/11/2022 19:00
1995119;2;Unidade;Fauna;Ave;Trinca-ferro-verdadeiro;Saltator similis;N;;Vivo;;08/11/2022 19:00
1995119;3;Unidade;Fauna;Ave;Corrupião;Icterus jamacaii;N;;Vivo;;08/11/2022 19:00
1806114;1;Unidade;Fauna;Ave;Baiano;Sporophila nigricollis;N;;Vivo;;08/11/2022 19:00
1806114;1;Unidade;Fauna;Ave;Sofrê;Icterus jamacaii;N;;Vivo;;08/11/2022 19:00
1806114;1;Unidade;Fauna;Ave;Canário-da-terra-verdadeiro;Sicalis flaveola;N;;Vivo;;08/11/2022 19:00
1806114;1;Unidade;Fauna;Ave;Galinho-da-serra;Coryphospingus pileatus;N;;Vivo;;08/11/2022 19:00
1806114;1;Unidade;Fauna;Ave;Tico-tico;Zonotrichia capensis;N;;Vivo;;08/11/2022 19:00
1806114;3;Unidade;Fauna;Ave;Trinca-ferro-verdadeiro;Saltator similis;N;;Vivo;;08/11/2022 19:00
1833736;1;Unidade;Fauna;Ave;Arara-vermelha;Ara chloroptera;S;;Vivo;;08/11/2022 19:00
1833736;4;Unidade;Fauna;Réptil;Jabuti-piranga;Geochelone carbonaria;S;;Vivo;;08/11/2022 19:00
1833736;2;Unidade;Fauna;Ave;Canindé;Ara ararauna;S;;Vivo;;08/11/2022 19:00
1833736;1;Unidade;Fauna;Ave;Arara-azul-grande;Anodorhynchus hyacinthinus;S;;Vivo;;08/11/2022 19:00
1833736;1;Unidade;Fauna;Ave;Arara-nanica;Ara nobilis;S;;Vivo;;08/11/2022 19:00
1833736;3;Unidade;Fauna;Ave;Blue-fronted-amazon;Amazona aestiva;S;;Vivo;;08/11/2022 19:00
1861100;1;Unidade;Fauna;Ave;Baiano;Sporophila nigricollis;N;;Vivo;;08/11/2022 19:00
1783773;2;Unidade;Fauna;Ave;Trinca-ferro-verdadeiro;Saltator similis;N;;Vivo;;08/11/2022 19:00
1818271;5;Unidade;Fauna;;Chopim;Molothrus bonariensis;N;;Vivo;;08/11/2022 19:00
1818271;2;Unidade;Fauna;;Papa-capim;Sporophila caerulescens;N;;Vivo;;08/11/2022 19:00
1818271;10;Unidade;Fauna;;Cardeal;Paroaria coronata;N;;Vivo;;08/11/2022 19:00
1818271;2;Unidade;Fauna;;Tico-tico-rei;Coryphospingus cucullatus;N;;Vivo;;08/11/2022 19:00
1834003;36;Unidade;Fauna;Mamífero;Preá;Cavia aperea;N;Carne;Morto;;08/11/2022 19:00
1832679;108;Unidade;Pesca;;Swamp-ghost-crab;Ucides cordatus;N;;Vivo;;08/11/2022 19:00
1809782;1;Unidade;Fauna;Ave;Sabiá-laranjeira;Turdus rufiventris;N;;Vivo;;08/11/2022 19:00
1809782;1;Unidade;Fauna;Ave;Curió;Oryzoborus angolensis;N;;Vivo;;08/11/2022 19:00
1809782;1;Unidade;Fauna;Ave;Trinca-ferro-verdadeiro;Saltator similis;N;;Vivo;;08/11/2022 19:00
1809782;1;Unidade;Fauna;Ave;Trinca-ferro-verdadeiro;Saltator similis;N;;Vivo;;08/11/2022 19:00
1809782;1;Unidade;Fauna;Ave;Trinca-ferro-verdadeiro;Saltator similis;N;;Vivo;;08/11/2022 19:00
1809782;1;Unidade;Fauna;Ave;Trinca-ferro-verdadeiro;Saltator similis;N;;Vivo;;08/11/2022 19:00
1809782;1;Unidade;Fauna;Ave;Trinca-ferro-verdadeiro;Saltator similis;N;;Vivo;;08/11/2022 19:00
1809782;1;Unidade;Fauna;Ave;Trinca-ferro-verdadeiro;Saltator similis;N;;Vivo;;08/11/2022 19:00
1809782;1;Unidade;Fauna;;Sabiá-gongá;Saltator coerulescens;N;;Vivo;;08/11/2022 19:00
1809782;1;Unidade;Fauna;;Galo-da-campina;Paroaria dominicana;N;;Vivo;;08/11/2022 19:00
1823922;16;Unidade;Fauna;Ave;arribaçã;Zenaida auriculata noronha;N;Carne;Morto;;08/11/2022 19:00
1819812;2;Unidade;Fauna;;;;N;;Vivo;;08/11/2022 19:00
1819812;2;Unidade;Fauna;;Papagaio;;N;;Vivo;;08/11/2022 19:00
1793935;1;Unidade;Fauna;Ave;Papagaio-verdadeiro;Amazona aestiva;S;;Vivo;;08/11/2022 19:00
1793935;1;Unidade;Fauna;Ave;Canário-da-terra;Sicalis flaveola;N;;Vivo;;08/11/2022 19:00
1837968;1;Unidade;Fauna;Ave;Canário-da-terra-verdadeiro;Sicalis flaveola;N;;Vivo;;08/11/2022 19:00
1837968;1;Unidade;Fauna;;Tico-tico-rei;Coryphospingus cucullatus;N;;Vivo;;08/11/2022 19:00
1837968;2;Unidade;Fauna;Ave;Galinho-da-serra;Coryphospingus pileatus;N;;Vivo;;08/11/2022 19:00
1837968;3;Unidade;Fauna;Ave;Patativa-verdadeira;Sporophila plumbea;N;;Vivo;;08/11/2022 19:00
1837968;3;Unidade;Fauna;Ave;Azulão;Passerina brissonii;N;;Vivo;;08/11/2022 19:00
1837968;3;Unidade;Fauna;Ave;Galo-da-campina;Paroaria dominicana;N;;Vivo;;08/11/2022 19:00
1837968;1;Unidade;Fauna;Ave;Golinho;Sporophila albogularis;N;;Vivo;;08/11/2022 19:00
1811198;83;kg (1.000 L);Pesca;Pescado;Pirarucu;Arapaima gigas;N;;Morto;;08/11/2022 19:00
1831701;1;Unidade;Fauna;Ave;Golinho;Sporophila albogularis;N;;Vivo;;08/11/2022 19:00
1831701;1;Unidade;Fauna;Ave;coleiro-cabeça-preta-do-peito-amarelo;Sporophila nigricollis;N;;Vivo;;08/11/2022 19:00
1831701;1;Unidade;Fauna;Ave;Coleirinho;Sporophila caerulescens;N;;Vivo;;08/11/2022 19:00
1831701;1;Unidade;Fauna;Ave;Tico-tico-rei;Coryphospingus cucullatus;N;;Vivo;;08/11/2022 19:00
1831701;1;Unidade;Fauna;Ave;Canário-da-terra;Sicalis flaveola;N;;Vivo;;08/11/2022 19:00
1831701;2;Unidade;Fauna;Ave;Sabiá-barranco;Turdus leucomelas;N;;Vivo;;08/11/2022 19:00
1831701;1;Unidade;Fauna;Ave;Trinca-ferro-verdadeiro;Saltator similis;N;;Vivo;;08/11/2022 19:00
1851050;1040;kg (1.000 L);Pesca;Outros;Southern-brown-shrimp;Farfantepenaeus subtilis;N;;Vivo;;08/11/2022 19:00
1822911;2;Unidade;Fauna;Ave;Fifi-verdadeiro;Euphonia chlorotica;N;;Vivo;;08/11/2022 19:00
1822911;2;Unidade;Fauna;Ave;Periquito-da-caatinga;Aratinga cactorum;S;;Vivo;;08/11/2022 19:00
1822911;1;Unidade;Fauna;Ave;Garibaldi;Agelaius ruficapillus;N;;Vivo;;08/11/2022 19:00
1822911;2;Unidade;Fauna;Ave;Sanhaço-cinzento;Thraupis sayaca;N;;Vivo;;08/11/2022 19:00
1822911;2;Unidade;Fauna;Ave;Sabiá-barranco;Turdus leucomelas;N;;Vivo;;08/11/2022 19:00
1813627;14;m³;Flora;;Pinus;Pinus elliottii;N;;Morta;;08/11/2022 19:00
1813627;1;m³;Flora;Madeira Serrada;Cinamomo;Melia azedarach;N;;Morta;;08/11/2022 19:00
1813627;5;m³;Flora;Madeira Serrada;Eucalipto;Eucalyptus capitellata;N;;Morta;;08/11/2022 19:00
1813627;23;m³;Flora;;Eucalipto;;N;;Morta;;08/11/2022 19:00
1780528;1;Unidade;Fauna;;Tiriba-de-orelha-branca;Pyrrhura leucotis;S;;Vivo;;08/11/2022 19:00
1780528;1;Unidade;Fauna;;azulão;Cyanocompsa brissonii;N;;Vivo;;08/11/2022 19:00
1780528;2;Unidade;Fauna;;Cancã;Cyanocorax cyanopogon;N;;Vivo;;08/11/2022 19:00
1780528;21;Unidade;Fauna;;Periquito-de-encontro-amarelo;Brotogeris chiriri;S;;Vivo;;08/11/2022 19:00
1780528;4;Unidade;Fauna;;Periquito-rei;Aratinga aurea;S;;Vivo;;08/11/2022 19:00
1780528;8;Unidade;Fauna;;Papagaio-do-mangue;Amazona amazonica;S;;Vivo;;08/11/2022 19:00
1780528;8;Unidade;Fauna;;Papagaio-verdadeiro;Amazona aestiva;S;;Vivo;;08/11/2022 19:00
1803355;30;Unidade;Fauna;Ave;Avoante;Zenaida auriculata;N;;Morto;;08/11/2022 19:00
1862322;1;Unidade;Fauna;Ave;Maitaca-de-maximiliano;Pionus maximiliani;S;;Vivo;;08/11/2022 19:00
1806123;4;Unidade;Fauna;Ave;Tico-tico;Zonotrichia capensis;N;;Vivo;;08/11/2022 19:00
1806123;4;Unidade;Fauna;Ave;Baiano;Sporophila nigricollis;N;;Vivo;;08/11/2022 19:00
1806123;5;Unidade;Fauna;Ave;Canário-da-terra-verdadeiro;Sicalis flaveola;N;;Vivo;;08/11/2022 19:00
1806123;1;Unidade;Fauna;Ave;Bico-de-veludo;Schistochlamys ruficapillus;N;;Vivo;;08/11/2022 19:00
1806123;1;g (Gramas);Fauna;Ave;Graúna;Gnorimopsar chopi;N;;Vivo;;08/11/2022 19:00
1822239;13;Unidade;Fauna;;Tracajá;Podocnemis unifilis;S;;Morto;;08/11/2022 19:00
1817888;2;kg (1.000 L);Pesca;Pescado;Piranha;Catoprion mento;N;;Morto;;08/11/2022 19:00
1820608;13;Unidade;Fauna;Ave;Trinca-ferro-verdadeiro;Saltator similis;N;;Vivo;;08/11/2022 19:00
1825665;12;Unidade;Fauna;Ave;Curió;Oryzoborus angolensis;N;;Vivo;;08/11/2022 19:00
1793130;1;Unidade;Fauna;Ave;coleiro-cabeça-preta-do-peito-amarelo;Sporophila nigricollis;N;;Vivo;;08/11/2022 19:00
1793130;1;Unidade;Fauna;Ave;Jacaré-do-papo-amarelo;Sporophila caerulescens;N;;Vivo;;08/11/2022 19:00
1781087;2;Unidade;Fauna;Réptil;Tartaruga-verde;Chelonia mydas;S;;Vivo;;08/11/2022 19:00
1817223;30;kg (1.000 L);Pesca;Lagosta;Langosta-del-caribe;Panulirus argus;N;;Morto;;08/11/2022 19:00
1817223;20;kg (1.000 L);Pesca;Lagosta;Smoothtail-spiny-lobster;Panulirus laevicauda;N;;Morto;;08/11/2022 19:00
1392834;1;Unidade;Fauna;Réptil;Teiú;Tupinambis quadrilineatus;N;Partes;Morto;;08/11/2022 19:00
1392834;1;Unidade;Fauna;Ave;Juriti;;N;Partes;Morto;;08/11/2022 19:00
1823263;1;Unidade;Fauna;Ave;Gola;Sporophila americana;N;;Vivo;;08/11/2022 19:00
1823263;2;Unidade;Fauna;Ave;Canário-da-terra-verdadeiro;Sicalis flaveola;N;;Vivo;;08/11/2022 19:00
1823263;2;Unidade;Fauna;Ave;Periquito-da-caatinga;Aratinga cactorum;S;;Vivo;;08/11/2022 19:00
1820242;2;Unidade;Fauna;Ave;Baiano;Sporophila nigricollis;N;;Vivo;;08/11/2022 19:00
1820242;4;Unidade;Fauna;Ave;Trinca-ferro-verdadeiro;Saltator similis;N;;Vivo;;08/11/2022 19:00
1818267;3;Unidade;Fauna;;Trinca-ferro-verdadeiro;Saltator similis;N;;Vivo;;08/11/2022 19:00
1823108;1;Unidade;Fauna;Ave;Golinho;Sporophila albogularis;N;;Vivo;;08/11/2022 19:00
1823108;1;Unidade;Fauna;Ave;Galo-da-campina;Paroaria dominicana;N;;Vivo;;08/11/2022 19:00
1823108;1;Unidade;Fauna;Mamífero;Sagüi-de-tufo-preto;Callithrix penicillata;S;;Vivo;;08/11/2022 19:00
1784893;1;Unidade;Fauna;Ave;Avoante;Zenaida auriculata;N;;Vivo;;08/11/2022 19:00
1850455;93;Unidade;Fauna;Ave;Avoante;Zenaida auriculata;N;Partes;Morto;;08/11/2022 19:00
1837937;1;m³ (1 MDC);Flora;;Acácia;Acacia adhaerens;N;;Morta;;08/11/2022 19:00
1837937;2;m³ (1 MDC);Flora;;Quipembe;Piptadenia obliqua;N;;Morta;;08/11/2022 19:00
1800101;1;Unidade;Fauna;Ave;Periquitão-maracanã;Aratinga leucophthalmus;S;;Vivo;;08/11/2022 19:00
1800101;2;Unidade;Fauna;Ave;Pichochó;Sporophila frontalis;N;;Vivo;;08/11/2022 19:00
1800101;2;Unidade;Fauna;Ave;Cigarra-verdadeira;Sporophila falcirostris;N;;Vivo;;08/11/2022 19:00
1800101;1;Unidade;Fauna;Ave;Bigodinho;Sporophila lineola;N;;Vivo;;08/11/2022 19:00
1800101;2;Unidade;Fauna;Ave;Trinca-ferro-verdadeiro;Saltator similis;N;;Vivo;;08/11/2022 19:00
1823062;156;Unidade;Pesca;Caranguejo;Swamp-ghost-crab;Ucides cordatus;N;;Vivo;;08/11/2022 19:00
1808668;38.53;m³;Flora;Madeira Serrada;Angelim-vermelho;Dinizia excelsa;N;;Morta;;08/11/2022 19:00
1818453;5;Unidade;Fauna;Ave;Galinho-da-serra;Coryphospingus pileatus;N;;Vivo;;08/11/2022 19:00
1808841;1;Unidade;Fauna;Ave;Azulão;Passerina brissonii;N;;Vivo;;08/11/2022 19:00
1837954;132;Unidade;Fauna;Ave;arribaçã;Zenaida auriculata noronha;N;Carne;Morto;;08/11/2022 19:00
1784097;60;kg (1.000 L);Pesca;Pescado;Traíra;Trachinocephalus myops;N;;Morto;;08/11/2022 19:00
1818351;1;Unidade;Fauna;Ave;Papa-capim;Sporophila caerulescens;N;;Vivo;;08/11/2022 19:00
1818351;1;Unidade;Fauna;Ave;Periquito;;N;;Vivo;;08/11/2022 19:00
1850992;9;kg (1.000 L);Fauna;;;;N;;Morto;;08/11/2022 19:00
1850992;19;kg (1.000 L);Pesca;Pescado;Seabob;Xiphopenaeus kroyeri;N;;Morto;;08/11/2022 19:00
1823951;24;Unidade;Fauna;;Avoante;Zenaida auriculata;N;;Morto;;08/11/2022 19:00
1806146;1;Unidade;Fauna;Ave;Tico-tico;Zonotrichia capensis;N;;Vivo;;08/11/2022 19:00
1806146;2;Unidade;Fauna;Ave;Baiano;Sporophila nigricollis;N;;Vivo;;08/11/2022 19:00
1806146;4;Unidade;Fauna;Ave;Coleirinho;Sporophila caerulescens;N;;Vivo;;08/11/2022 19:00
1806146;2;Unidade;Fauna;Ave;Trinca-ferro-verdadeiro;Saltator similis;N;;Vivo;;08/11/2022 19:00
1791052;10;Unidade;Fauna;Réptil;Jacareíba;;S;Pele;Morto;JACARE DO PAPO AMARELO;08/11/2022 19:00
1845895;31;Unidade;Flora;;Pau-terra;Qualea grandiflora;N;;Morta;;08/11/2022 19:00
1845895;3;Unidade;Flora;;Vinhático;Plathymenia foliolosa;N;;Morta;;08/11/2022 19:00
1845895;116;Unidade;Flora;;Angico;Anadenanthera falcata;N;;Morta;;08/11/2022 19:00
1845895;440;Unidade;Flora;;Ipê;Crudia pubescens;N;;Morta;;08/11/2022 19:00
1465802;2;;Fauna;Ave;Jacaretinga;;;Pele;Vivo;;08/11/2022 19:00
1818403;1;Unidade;Fauna;;Graúna;Gnorimopsar chopi;N;;Vivo;;08/11/2022 19:00
1818403;3;Unidade;Fauna;;Azulão-verdadeiro;Passerina brissonii;N;;Vivo;;08/11/2022 19:00
1818403;2;Unidade;Fauna;Ave;Trinca-ferro-verdadeiro;Saltator similis;N;;Vivo;;08/11/2022 19:00
1959790;1;Unidade;Fauna;Ave;Sanhaço-cinzento;Thraupis sayaca;N;;Vivo;;08/11/2022 19:00
1940601;20.37;m³;Flora;Madeira Serrada;Pinheiro;Araucaria angustifolia;S;;Morta;;08/11/2022 19:00
1959792;1;Unidade;Fauna;Ave;Tico-tico-rei;Coryphospingus cucullatus;N;;Vivo;;08/11/2022 19:00
1959792;4;Unidade;Fauna;Ave;Galo-da-campina;Paroaria dominicana;N;;Vivo;;08/11/2022 19:00
1959792;2;Unidade;Fauna;Ave;Periquito-da-caatinga;Aratinga cactorum;S;;Vivo;;08/11/2022 19:00
1959792;3;Unidade;Fauna;Ave;Graúna;Gnorimopsar chopi;N;;Vivo;;08/11/2022 19:00
1959792;3;Unidade;Fauna;Ave;Sofrê;Icterus jamacaii;N;;Vivo;;08/11/2022 19:00
1959792;2;Unidade;Fauna;Ave;Sabiá-laranjeira;Turdus rufiventris;N;;Vivo;;08/11/2022 19:00
1959792;2;Unidade;Fauna;Ave;Caboclinho;Sporophila bouvreuil;S;;Vivo;;08/11/2022 19:00
1959792;1;Unidade;Fauna;Ave;Papagaio-verdadeiro;Amazona aestiva;S;;Vivo;;08/11/2022 19:00
1959792;1;Unidade;Fauna;Mamífero;Tatu-peba;Euphractus sexcinctus;N;;Vivo;;08/11/2022 19:00
1959792;1;Unidade;Fauna;Ave;Bigodinho;Sporophila lineola;N;;Vivo;;08/11/2022 19:00
1825692;1;Unidade;Fauna;Ave;Bigodinho;Sporophila lineola;N;;Vivo;;08/11/2022 19:00
1825692;3;Unidade;Fauna;Ave;Trinca-ferro-verdadeiro;Saltator similis;N;;Vivo;;08/11/2022 19:00
1825692;2;Unidade;Fauna;Ave;Bicudinho;Oryzoborus crassirostris;N;;Vivo;;08/11/2022 19:00
1825692;18;Unidade;Fauna;Ave;Curió;Oryzoborus angolensis;N;;Vivo;;08/11/2022 19:00
1825692;9;Unidade;Fauna;Ave;Bicudo-verdadeiro;Oryzoborus maximiliani;N;;Vivo;;08/11/2022 19:00
1838747;1;Unidade;Fauna;Ave;Papagaio-verdadeiro;Amazona aestiva;S;;Vivo;;08/11/2022 19:00
1806128;1;Unidade;Fauna;Ave;Baiano;Sporophila nigricollis;N;;Vivo;;08/11/2022 19:00
1806128;1;Unidade;Fauna;Ave;Coleirinho;Sporophila caerulescens;N;;Vivo;;08/11/2022 19:00
1806128;1;Unidade;Fauna;Ave;Trinca-ferro-verdadeiro;Saltator similis;N;;Vivo;;08/11/2022 19:00
1792517;1;Unidade;Fauna;Ave;Coleiro-do-brejo;;N;;Vivo;;08/11/2022 19:00
1741183;690;kg (1.000 L);Pesca;Pescado;;;;;Morto;;08/11/2022 19:00
1525778;34;Unidade;Pesca;Caranguejo;;;;Pele;Vivo;;08/11/2022 19:00
1792718;1;Unidade;Fauna;Ave;Pretinho;Xenopipo atronitens;N;;Vivo;;08/11/2022 19:00
1792719;2;Unidade;Fauna;Ave;Canário-da-terra;Sicalis flaveola;N;;Vivo;;08/11/2022 19:00
1792720;1;Unidade;Fauna;Invertebrado;Maritacaca;Roupala cearensis;S;;Vivo;;08/11/2022 19:00
1792721;1;Unidade;Fauna;Ave;Maritacaca;Roupala cearensis;S;;Vivo;;08/11/2022 19:00
1792724;1;Unidade;Fauna;Ave;Periquitão-maracanã;Aratinga leucophthalmus;N;;Vivo;;08/11/2022 19:00
1792726;1;Unidade;Fauna;Ave;Periquitão-maracanã;Aratinga leucophthalmus;S;;Vivo;;08/11/2022 19:00
1792728;1;Unidade;Fauna;Ave;Tartaruga-espinhosa;Aratinga leucophthalmus;S;;Vivo;;08/11/2022 19:00
1792733;2;Unidade;Fauna;Ave;Periquitão-maracanã;Aratinga leucophthalmus;S;;Vivo;;08/11/2022 19:00
1792735;1;Unidade;Fauna;Ave;Periquitão-maracanã;Aratinga leucophthalmus;S;;Vivo;;08/11/2022 19:00
1792738;1;Unidade;Fauna;Ave;Periquitão-maracanã;Aratinga leucophthalmus;S;;Vivo;;08/11/2022 19:00
1793106;1;Unidade;Fauna;Ave;Trinca-ferro-verdadeiro;Saltator similis;N;;Vivo;;08/11/2022 19:00
1793106;1;Unidade;Fauna;Ave;Melro;Gnorimopsar chopi;N;;Vivo;;08/11/2022 19:00
1793106;1;Unidade;Fauna;Ave;Sabiá-barranco;Turdus leucomelas;N;;Vivo;;08/11/2022 19:00
1793106;1;Unidade;Fauna;Ave;Canário-da-terra;Sicalis flaveola;N;;Vivo;;08/11/2022 19:00
1793106;2;Unidade;Fauna;Ave;Periquito-rei;Aratinga aurea;S;;Vivo;;08/11/2022 19:00
1793106;1;Unidade;Fauna;Ave;Tico-tico;Zonotrichia capensis;N;;Vivo;;08/11/2022 19:00
1793107;1;Unidade;Fauna;Ave;Canário-da-terra;;S;;Vivo;;08/11/2022 19:00
1793107;1;Unidade;Fauna;Ave;Pintassilgo;Carduelis magellanicus;N;;Vivo;;08/11/2022 19:00
1793107;2;Unidade;Fauna;Ave;Trinca-ferro-verdadeiro;Saltator similis;N;;Vivo;;08/11/2022 19:00
1793107;1;Unidade;Fauna;Ave;Maritacaca;Roupala cearensis;S;;Vivo;;08/11/2022 19:00
1793107;1;Unidade;Fauna;Ave;Periquito-rei;Aratinga aurea;S;;Vivo;;08/11/2022 19:00
1793107;1;Unidade;Fauna;Ave;Azulão;Passerina brissonii;N;;Vivo;;08/11/2022 19:00
1793107;1;Unidade;Fauna;Ave;Papagaio-verdadeiro;Amazona aestiva;S;;Vivo;;08/11/2022 19:00
1793111;1;Unidade;Fauna;Ave;Papagaio-verdadeiro;Amazona aestiva;S;;Vivo;;08/11/2022 19:00
1793111;1;Unidade;Fauna;Ave;Periquito-rei;Aratinga aurea;S;;Vivo;;08/11/2022 19:00
1793119;1;Unidade;Fauna;Ave;Melro;Gnorimopsar chopi;N;;Vivo;;08/11/2022 19:00
1793134;1;Unidade;Fauna;Ave;Jacaré-do-papo-amarelo;Sporophila caerulescens;N;;Vivo;;08/11/2022 19:00
1859645;1;Unidade;Fauna;Ave;Trinca-ferro-verdadeiro;Saltator similis;N;;Vivo;;08/11/2022 19:00
